Street,Area,City,Price,Alicuota,sqms,sqm_cov,Rooms,Toilets,Garages,Url,PricePerSqm,lat,lng
,La Carolina,Quito,850,['115'],86,['86'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-amoblado-2-dorm.-sector-la-57693907.html,9.883720930232558,-0.1854961,-78.4837189
Manrique Lara,El Batán,Quito,660,['84'],130,['130'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-130-m-sup2--2dorm.-en-jardines-del-57867846.html,5.076923076923077,-0.1672483,-78.4668281
Bella Vista,El Batán,Quito,730,['170'],135,['135'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rb023-se-renta-hermoso-y-amplio-departamento-en-el-57762682.html,5.407407407407407,-0.1847896,-78.47797729999999
Real audiencia y pasaje Rafael Carrion,Norte de Quito,Quito,300,['1'],100,['100'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/de-oportunidad!-departamento-en-renta-real-audiencia-57782447.html,3.0,-0.3165028,-78.39387649999999
Quiteño Libre Y LA Cumbre,Centro Norte,Quito,1600,['412'],220,['3'],['4'],['2'],['0'],https://www.plusvalia.com/propiedades/departamento-centro-norte-57918387.html,7.2727272727272725,-0.1868275,-78.4758026
,Centro Norte,Quito,800,['0'],180,['180'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-semi-amoblado-3-dorm.-sector-la-57802852.html,4.444444444444445,-0.1775545,-78.4862109
,Centro Norte,Quito,500,['80'],120,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-sector-la-granja-57831786.html,4.166666666666667,-0.1775545,-78.4862109
LA Pradera,Centro Norte,Quito,600,['1'],80,['80'],['2'],['2'],['0'],https://www.plusvalia.com/propiedades/alquiler-arriendo-lindo-departamento-80-m-sup2--57838035.html,7.5,-0.171063,-78.47845269999999
Av del parque ,El Bosque ,Quito,500,['150'],150,['150'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/arriendo-lindo-departamento-el-bosque-57857585.html,3.3333333333333335,-0.1619253,-78.50018140000002
URBANIZACION SANTA ROSA DE LIMA SANGOLQUI,Sangolqui,Quito,540,['0'],148,['148'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-estreno-en-urb.-privada-santa-57924975.html,3.6486486486486487,-0.3326158,-78.4394769
la coruña,González Suárez,Quito,700,['237'],127,['127'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/hm-la-coruna-departamento-en-renta-de-127-m-sup2--en-57997914.html,5.511811023622047,-0.1955935,-78.4803367
Bristol,Centro Norte,Quito,590,['0'],65,['1'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-centro-norte-57778369.html,9.076923076923077,-0.1823241,-78.4767404
Solca,Centro Norte,Quito,300,['1'],85,['85'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/rento-departamento-2-dorm.-solca-57786905.html,3.5294117647058822,-0.3122637,-78.54190489999999
Bellavista,Centro Norte,Quito,900,['0'],634,['260'],['3'],['2'],['4'],https://www.plusvalia.com/propiedades/bellavista-departamento-260-m-sup2--3-habitaciones-57736288.html,1.4195583596214512,-0.1202761,-78.5082973
Quicentro Shopping norte,Centro Norte,Quito,1100,['200'],225,['200'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/h-quicentro!-espectacular-departamento-en-renta.-57772101.html,4.888888888888889,-0.1761841,-78.4793361
Rio Coca,Centro Norte,Quito,580,['0'],150,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-moderno-clarito-3-dorm.-x-la-57756321.html,3.8666666666666667,-0.1631963,-78.4764345
Avenida Pichincha,Centro de Quito,Quito,240,['0'],80,['80'],['2'],['1'],['0'],https://www.plusvalia.com/propiedades/rento-departamento-quito-la-marin-2-dorm.-57814357.html,3.0,-0.2462592,-78.5195513
,Norte de Quito,Quito,1400,['0'],145,['145'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/departamento-amoblado-en-arriendo-republica-del-57908638.html,9.655172413793103,-0.3122637,-78.54190489999999
,Monteserrín,Quito,1000,['300'],200,['200'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/arriendo-hermoso-dpto.-sierra-del-moral.-excelente-57793667.html,5.0,-0.1567987,-78.46240639999999
Quito 170144,Norte de Quito,Quito,520,['2'],200,['200'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/departamento-3-dorm.-atras-del-condado-shoping-57923429.html,2.6,-0.1166851,-78.478036
,Tumbaco,Quito,350,['0'],52,['52'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-sector-tumbaco-57988359.html,6.730769230769231,-0.210691,-78.39559860000001
quito bellavista,Bellavista,Quito,1400,['1'],223,['191'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/me-sector-bellavista-hermoso-departamento-de-renta!-57918024.html,6.278026905829597,-0.1817274,-78.4754603
Av. Legarda,Norte de Quito,Quito,350,['1'],110,['110'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-2-dorm.-legarda-57733797.html,3.1818181818181817,-0.1206795,-78.5090989
Av Gonzalez Suarez,González Suárez,Quito,700,['180'],75,['75'],['1'],['1'],['0'],https://www.plusvalia.com/propiedades/renta-linda-suite-totalmente-amoblada-gonzalez-suarez-57916229.html,9.333333333333334,-0.1977763,-78.4791307
AV. 6 DE DICIEMBRE Y GASPAR DE VILLAROEL,Norte de Quito,Quito,500,['0'],80,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/se-arrienda-dpto-2-dorm.-1-estudio-parque-real-6-de-57751321.html,6.25,-0.1709593,-78.4762173
Av. la Coruña,Centro Norte,Quito,1300,['170'],144,['7'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-lujo-en-venta-o-renta-sector-la-coruna-57751508.html,9.027777777777779,-0.2015864,-78.4828962
Eloy Alfaro y Portugal,Centro Norte,Quito,700,['120'],80,['80'],['2'],['3'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-edificio-recoleta-57735227.html,8.75,-0.1818098,-78.47545219999999
,Quito Tenis,Quito,1100,['0'],180,['180'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/rento-amplio-departamento-en-quito-tenis.-57807050.html,6.111111111111111,-0.1659935,-78.4936632
González Suárez,Centro Norte,Quito,850,['0'],80,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-gonzalez-suarez-amoblado-57792238.html,10.625,-0.197548,-78.4801671
Av. Eloy Alfaro y Avigiras,Norte de Quito,Quito,400,['25'],130,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-eloy-alfaro-y-avigiras-57855099.html,3.076923076923077,-0.137887,-78.46990029999999
Gonzalez Suarez,González Suárez,Quito,950,['0'],180,['180'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/gonzalez-suarez-departamento-180-m-sup2--3-57799035.html,5.277777777777778,-0.197548,-78.4801671
JAPON,Centro Norte,Quito,1113,['87'],121,['107'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/renta-hermoso-departamento-amoblado-inaquito-57758088.html,9.198347107438016,-0.1743773,-78.4835124
Amplio Departamento con Jardín Dentro de Urbanización,Cumbayá,Quito,2000,['0'],261,['261'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/renta-cumbaya-junto-al-colegio-aleman-3-dorms-y-amplio-57807585.html,7.662835249042145,-0.1806532,-78.4678382
,Norte de Quito,Quito,450,['0'],170,['170'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-jipijapa-norte-57804681.html,2.6470588235294117,-0.3122637,-78.54190489999999
,La Carolina,Quito,750,['0'],110,['110'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-dos-dorm.-con-linea-blanca-vista-al-57798937.html,6.818181818181818,-0.1854961,-78.4837189
Capitan Ramón Borja ,Norte de Quito,Quito,380,['5'],150,['150'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/comodo-departamento-en-renta-en-la-kennedy-57928841.html,2.533333333333333,-0.1404344,-78.4779006
Edifcio Zante,La Carolina,Quito,850,['1'],100,['100'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-renta-republica-del-salvador-edif-57992579.html,8.5,-0.180723,-78.47959
Bellavista,Bellavista,Quito,800,['180'],110,['85'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-amoblado-2-dorm-bellavista-57790139.html,7.2727272727272725,-0.1817274,-78.4754603
NORUEGA Y SUIZA,Norte de Quito,Quito,480,['0'],65,['65'],['2'],['0'],['1'],https://www.plusvalia.com/propiedades/se-arrienda-dpto-2-dorm.-parqueo-bodega-sector-57828920.html,7.384615384615385,-0.1873499,-78.4811272
República del Salvador y Portugal,Centro Norte,Quito,600,['1'],90,['70'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/renta-departamento-en-republica-del-salvador-y-58001877.html,6.666666666666667,-0.1817303,-78.4803087
Gaspar Villarroel,Centro Norte,Quito,550,['80'],115,['115'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-alquiler-sector-eloy-alfaro-y-gaspar-57912564.html,4.782608695652174,-0.1704044,-78.4790051
Cumbayá,Cumbayá,Quito,640,['60'],300,['100'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-en-cumbaya-57930097.html,2.1333333333333333,-0.1806532,-78.4678382
DE LOS ARUPOS ,Norte de Quito,Quito,300,['0'],90,['90'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/renta-de-departamento-sector-norte-de-quito-av-eloy-57720720.html,3.3333333333333335,-0.1122675,-78.4735415
Cabildos,Quito Tenis,Quito,600,['80'],122,['90'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-departamento-x-estreno-clarito-piso-medio-57816879.html,4.918032786885246,-0.1664491,-78.49509710000001
EL DIA Y EL COMERCIO,Centro Norte,Quito,550,['130'],110,['110'],['3'],['3'],['0'],https://www.plusvalia.com/propiedades/rento-depto-amoblado-3-dorm.-550-inc-el-condominio-57776624.html,5.0,-0.176004,-78.4783654
TOMAS BERMUR,El Batán,Quito,740,['150'],150,['150'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-jardines-del-batan-57823877.html,4.933333333333334,-0.1753073,-78.47165890000001
,Iñaquito Alto,Quito,700,['127'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-alquiler-sector-el-batan-57779807.html,5.833333333333333,-0.1728849,-78.50502689999999
Diego de Almagro y Bulgaria,Centro Norte,Quito,850,['100'],220,['220'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-amplio-departamento-amoblado-plaza-57821016.html,3.8636363636363638,-0.1930035,-78.4828077
Centro nororiente,González Suárez,Quito,441,['109'],79,['79'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/inmobusiness-arrienda-o-vende-departamento-frente-a-la-57737747.html,5.582278481012659,-0.1806532,-78.4678382
Coruña y Orellana ,González Suárez,Quito,800,['100'],150,['120'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/moderno-2-dorm.-amoblado-sector-coruna-jardines-y-57786789.html,5.333333333333333,-0.1999069,-78.4826482
,Cumbayá,Quito,1260,['0'],310,['170'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/precioso-departamento-con-jardin-site-center-57765505.html,4.064516129032258,-0.2107252,-78.44108949999999
REPÚBLICA DEL SALVADOR,Centro Norte,Quito,1200,['150'],145,['123'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/hermoso-departamento-en-renta-balcones-piscina-vista-57760522.html,8.275862068965518,-0.1816018,-78.48028
,Norte de Quito,Quito,450,['80'],71,['71'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-comodo-departamento-en-el-sector-de-ponciano-57737056.html,6.338028169014085,-0.3122637,-78.54190489999999
san juan cumbaya,Cumbayá,Quito,1400,['1'],270,['161'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/celular-0-9-9-7-1-8-8-8-5-1-san-juan-cumbaya-$1.400-57811366.html,5.185185185185185,-0.2038414,-78.4496168
Capitan Ramón Borja ,Norte de Quito,Quito,360,['1'],125,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-de-arriendo-sector-la-kennedy-57703795.html,2.88,-0.1404344,-78.4779006
CAROLINA,Centro Norte,Quito,850,['1'],90,['90'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/renta-alquiler-departamento-moderno-vista-sector-57798558.html,9.444444444444445,-0.1854961,-78.4837189
Republica DEL Salvador,La Carolina,Quito,650,['1'],78,['78'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/alquiler-arriendo-departamento-78-m-sup2--sector-57782280.html,8.333333333333334,-0.1800651,-78.47982309999999
10 de Agosto y Juan Galindez,La Carolina,Quito,450,['50'],70,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/en-renta-departamento-semi-amoblado.-excelente-57698579.html,6.428571428571429,-0.1884833,-78.4921167
,Centro Norte,Quito,381,['89'],64,['64'],['1'],['1'],['1'],https://www.plusvalia.com/propiedades/alquilo-amplia-suite-64-m.-republica-del-salvador-57771722.html,5.953125,-0.1775545,-78.4862109
El Dorado,Centro Norte,Quito,350,['0'],90,['90'],['3'],['1'],['0'],https://www.plusvalia.com/propiedades/el-dorado-departamento-alquiler-90-m-sup2--3-57908685.html,3.888888888888889,-0.214213,-78.4965043
EL CONDADO,Norte de Quito,Quito,360,['60'],82,['82'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-82-m-sup2--segundo-piso-sector-57762028.html,4.390243902439025,-0.0817541,-78.5045942
La Floresta,Centro de Quito,Quito,750,['50'],180,['180'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/en-renta-amplio-departamento-sector-la-floresta-57784454.html,4.166666666666667,-0.2096097,-78.4851396
Iglesia La Paz,Centro Norte,Quito,700,['0'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-departamento-de-3-dorm-sector-la-paz-57756131.html,5.833333333333333,-0.1947497,-78.48078869999999
,Centro Norte,Quito,850,['0'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-en-renta-venta-coruna-whymper-57826991.html,7.083333333333333,-0.1775545,-78.4862109
12 DE OCTUBRE,Centro Norte,Quito,600,['80'],80,['80'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-dos-dorm.-amoblado-12-de-57797503.html,7.5,-0.207753,-78.4896844
CAROLINA,Centro Norte,Quito,850,['150'],135,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-de-tres-dorm.-amoblado-en-57720261.html,6.296296296296297,-0.1854961,-78.4837189
CAROLINA,Centro Norte,Quito,850,['1'],180,['180'],['4'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-4-dorm.-amoblado-republica-del-57786287.html,4.722222222222222,-0.1854961,-78.4837189
,Norte de Quito,Quito,1700,['0'],480,['480'],['5'],['4'],['3'],https://www.plusvalia.com/propiedades/departamento-duplex-en-arriendo-la-paz-norte-57929145.html,3.5416666666666665,-0.3122637,-78.54190489999999
,Norte de Quito,Quito,300,['0'],95,['95'],['3'],['2'],['0'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-quitumbe-sur-57992862.html,3.1578947368421053,-0.3122637,-78.54190489999999
LOMAS DE MONTESERRIN,Norte de Quito,Quito,550,['1'],65,['65'],['2'],['2'],['1'],https://www.plusvalia.com/propiedades/me-sector-lomas-de-monteserrin-lindo-y-acogedor-57912694.html,8.461538461538462,-0.1589222,-78.4542578
GONZALEZ SUAREZ Y CORUÑA,González Suárez,Quito,900,['140'],100,['88'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/rento-precioso-y-moderno-departamento-amoblado-57822250.html,9.0,-0.1955935,-78.4803367
,El Bosque ,Quito,700,['0'],93,['93'],['0'],['2'],['2'],https://www.plusvalia.com/propiedades/flamante-departamento-de-arriendo-sector-el-bosque-57827018.html,7.526881720430108,-0.1637022,-78.4993452
La Florida,Norte de Quito,Quito,400,['0'],140,['140'],['3'],['3'],['1'],https://www.plusvalia.com/propiedades/la-florida-departamento-140-m-sup2--3-habitaciones-57752511.html,2.857142857142857,-0.143628,-78.4943735
República del Salvador,Centro Norte,Quito,900,['0'],118,['118'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/rento-departamento-3-dorm-amoblado-republica-del-57721134.html,7.627118644067797,-0.1816018,-78.48028
LA MARISCAL,Centro Norte,Quito,400,['2'],95,['95'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/arriendo-departamento-amoblado-sector-la-mariscal-57861081.html,4.2105263157894735,-0.3122566,-78.5418531
Miravalle,Cumbayá,Quito,1200,['0'],1000,['307'],['3'],['4'],['2'],https://www.plusvalia.com/propiedades/hermoso-departamento-duplex-de-arriendo-miravalle-57731370.html,1.2,-0.1806532,-78.4678382
,Centro Norte,Quito,850,['150'],110,['110'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/arriendo-amplio-dpto-republica-del-salvador.-3dorm.-2-57802992.html,7.7272727272727275,-0.1775545,-78.4862109
QUITO TENIS ,Quito Tenis,Quito,850,['120'],252,['252'],['4'],['3'],['2'],https://www.plusvalia.com/propiedades/departamento-grande-en-arriendo-quito-tenis-252-57866031.html,3.373015873015873,-0.1659935,-78.4936632
República de el salvador,Centro Norte,Quito,1200,['0'],100,['100'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/c-republica-del-salvador-departamento-amoblado-de-57822754.html,12.0,-0.1816018,-78.48028
Gonzales Suarez y Av. Coruña,González Suárez,Quito,1000,['0'],170,['150'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/amplio-y-hermoso-duplex-gonzalez-suarez-57786231.html,5.882352941176471,-0.2003781,-78.479858
QUITO AV GONZALEZ SUAREZ,González Suárez,Quito,2000,['1'],226,['226'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/me-sector-gonzalez-suarez-lindo-departamento-de-57834041.html,8.849557522123893,-0.1977763,-78.4791307
Urb Orquideas del Norte,Norte de Quito,Quito,350,['40'],128,['113'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/rento-apartamento-2-dorm.-113-m-sup2--seguridad-58006004.html,2.734375,-0.1392068,-78.46373919999999
,Miravalle,Quito,1400,['0'],480,['240'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/hermoso-ph-en-vista-grande-57706948.html,2.9166666666666665,-0.2063442,-78.48019430000001
,Centro Norte,Quito,750,['150'],190,['160'],['3'],['3'],['2'],https://www.plusvalia.com/propiedades/arriendo-amplio-departamento-de-160-m-sup2--de-3-dorm.-57804707.html,3.9473684210526314,-0.1775545,-78.4862109
,Norte de Quito,Quito,550,['0'],120,['120'],['3'],['2'],['1'],https://www.plusvalia.com/propiedades/departamento-en-arriendo-los-pinos-norte-57907359.html,4.583333333333333,-0.3122637,-78.54190489999999
10 DE AGOSTO,Centro Norte,Quito,400,['60'],70,['70'],['2'],['1'],['1'],https://www.plusvalia.com/propiedades/alquiler-de-departamento-amoblado-dos-habitaciones.-57987056.html,5.714285714285714,-0.1884833,-78.4921167
,Ponceano,Quito,550,['0'],97,['97'],['0'],['2'],['2'],https://www.plusvalia.com/propiedades/solo-para-ti-lujoso-departamento-en-renta-57718081.html,5.670103092783505,-0.1212732,-78.4894015
Rio de Janeiro y 10 de Agosto,Centro Norte,Quito,350,['1'],100,['100'],['3'],['1'],['0'],https://www.plusvalia.com/propiedades/departamento-de-3-dorm.-en-renta-en-la-10-de-agosto-57821237.html,3.5,-0.2098403,-78.5007203
,El Batán,Quito,800,['130'],120,['120'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/departamento-de-tres-dorm.-sector-batan-57720463.html,6.666666666666667,-0.1630886,-78.4628632
,La Carolina,Quito,600,['105'],90,['90'],['2'],['2'],['2'],https://www.plusvalia.com/propiedades/arriendo-hermoso-departamento-portugal-57865739.html,6.666666666666667,-0.1854961,-78.4837189
,El Bosque ,Quito,660,['239'],200,['200'],['3'],['2'],['2'],https://www.plusvalia.com/propiedades/renta-venta-depto.-el-bosque-58005066.html,3.3,-0.1637022,-78.4993452
